FeatureID,Feature,Annotation,FeatureID_plain,Mode,Cosine,Mzerror,SubCategory,Group0,Group1,Group2
18121_neg,X18121_neg_475.234_6.653_NA,,18121,neg,,,,,,
18123_neg,X18123_neg_433.187_6.665_NA,,18123,neg,,,,,,
18123_pos,X18123_pos_603.359_5.053_NA,,18123,pos,,,,,,
18126_neg,X18126_neg_222.056_6.68_NA,,18126,neg,,,,,,
18127_pos,X18127_pos_153.091_4.971_NA,,18127,pos,,,,,,
18132_neg,X18132_neg_269.14_6.741_NA,,18132,neg,,,,,,
18135_pos,"X18135_pos_302.106_5.023_Massbank:EA253504 Dimethachlor ESA|2-[(2,6-dimethylphenyl)(2-methoxyethyl)amino]-2-oxoethanesulfonic acid","Massbank:EA253504 Dimethachlor ESA|2-[(2,6-dimethylphenyl)(2-methoxyethyl)amino]-2-oxoethanesulfonic acid",18135,pos,0.91479,0.303048,,a,pesticide,herbicide
18137_pos,X18137_pos_309.17_5.005_NA,,18137,pos,,,,,,
18139_pos,X18139_pos_384.202_4.98_NA,,18139,pos,,,,,,
18140_pos,X18140_pos_217.122_4.995_NA,,18140,pos,,,,,,
18145_neg,X18145_neg_435.261_6.685_NA,,18145,neg,,,,,,
18148_neg,X18148_neg_335.151_6.601_NA,,18148,neg,,,,,,
1816_pos,X1816_pos_199.119_1.638_NA,,1816,pos,,,,,,
18160_pos,X18160_pos_433.205_5.051_NA,,18160,pos,,,,,,
18168_neg,X18168_neg_175.022_6.664_NA,,18168,neg,,,,,,
18177_pos,X18177_pos_506.798_5.022_NA,,18177,pos,,,,,,
18178_pos,X18178_pos_369.191_5.039_NA,,18178,pos,,,,,,
18179_pos,X18179_pos_574.344_5.079_NA,,18179,pos,,,,,,
1818_pos,X1818_pos_226.09_1.617_NA,,1818,pos,,,,,,
18189_neg,X18189_neg_227.075_6.717_NA,,18189,neg,,,,,,
1819_pos,X1819_pos_209.165_1.598_NA,,1819,pos,,,,,,
18191_neg,X18191_neg_241.145_6.7_NA,,18191,neg,,,,,,
18194_neg,X18194_neg_349.203_6.701_NA,,18194,neg,,,,,,
18194_pos,X18194_pos_546.349_5.044_NA,,18194,pos,,,,,,
18197_neg,X18197_neg_366.201_6.697_NA,,18197,neg,,,,,,
182_pos,X182_pos_191.059_0.545_NA,,182,pos,,,,,,
18200_neg,X18200_neg_393.193_6.536_NA,,18200,neg,,,,,,
18205_pos,X18205_pos_186.149_5.084_NA,,18205,pos,,,,,,
18206_pos,X18206_pos_233.117_5.019_NA,,18206,pos,,,,,,
18207_pos,X18207_pos_538.327_5.059_NA,,18207,pos,,,,,,
18208_neg,X18208_neg_195.03_6.709_NA,,18208,neg,,,,,,
1821_neg,X1821_neg_465.122_3.298_NA,,1821,neg,,,,,,
18212_pos,X18212_pos_359.204_5.139_NA,,18212,pos,,,,,,
18213_pos,X18213_pos_414.306_5.143_NA,,18213,pos,,,,,,
18214_pos,X18214_pos_546.841_5.059_NA,,18214,pos,,,,,,
18215_neg,X18215_neg_289.145_6.664_NA,,18215,neg,,,,,,
18217_pos,X18217_pos_502.814_4.909_NA,,18217,pos,,,,,,
1822_pos,X1822_pos_334.186_1.648_NA,,1822,pos,,,,,,
18220_pos,X18220_pos_279.159_5.045_NA,,18220,pos,,,,,,
18222_neg,X18222_neg_495.282_6.883_NA,,18222,neg,,,,,,
18223_pos,X18223_pos_291.123_5.04_Cladosporin,Cladosporin,18223,pos,0.863001,1.67723,,,,
18224_pos,X18224_pos_419.206_5.001_NA,,18224,pos,,,,,,
18226_pos,X18226_pos_327.179_5.029_NA,,18226,pos,,,,,,
18228_neg,X18228_neg_333.171_6.593_NA,,18228,neg,,,,,,
18228_pos,X18228_pos_419.17_5.09_NA,,18228,pos,,,,,,
1823_neg,X1823_neg_242.997_3.248_NA,,1823,neg,,,,,,
18232_pos,X18232_pos_685.362_5.055_NA,,18232,pos,,,,,,
18236_neg,X18236_neg_279.161_6.69_NA,,18236,neg,,,,,,
18237_pos,X18237_pos_636.38_4.929_NA,,18237,pos,,,,,,
1825_pos,X1825_pos_240.176_1.63_NA,,1825,pos,,,,,,
18255_neg,X18255_neg_198.113_6.705_NA,,18255,neg,,,,,,
18264_neg,X18264_neg_267.161_6.793_NA,,18264,neg,,,,,,
18266_pos,X18266_pos_444.311_5.11_NA,,18266,pos,,,,,,
18267_neg,X18267_neg_373.056_7.032_NA,,18267,neg,,,,,,
18268_neg,X18268_neg_305.14_6.705_NA,,18268,neg,,,,,,
1827_neg,X1827_neg_277.072_3.279_NA,,1827,neg,,,,,,
18271_pos,X18271_pos_557.832_5.084_NA,,18271,pos,,,,,,
18272_neg,X18272_neg_489.178_6.747_NA,,18272,neg,,,,,,
18275_pos,X18275_pos_209.117_5.076_NA,,18275,pos,,,,,,
18276_pos,X18276_pos_548.346_5.077_NA,,18276,pos,,,,,,
1828_pos,X1828_pos_195.099_1.624_NA,,1828,pos,,,,,,
18282_pos,X18282_pos_210.149_5.038_NA,,18282,pos,,,,,,
18284_neg,X18284_neg_431.172_6.633_NA,,18284,neg,,,,,,
18285_neg,X18285_neg_363.146_6.692_NA,,18285,neg,,,,,,
18290_pos,X18290_pos_262.063_5.057_NA,,18290,pos,,,,,,
18298_neg,X18298_neg_323.097_6.757_NA,,18298,neg,,,,,,
18300_neg,X18300_neg_525.329_6.721_NA,,18300,neg,,,,,,
18301_pos,X18301_pos_377.196_5.098_NA,,18301,pos,,,,,,
18302_pos,X18302_pos_273.149_4.969_NA,,18302,pos,,,,,,
18306_pos,X18306_pos_422.267_4.979_NA,,18306,pos,,,,,,
18311_neg,X18311_neg_319.213_6.694_NA,,18311,neg,,,,,,
18313_pos,X18313_pos_435.22_5.046_NA,,18313,pos,,,,,,
18315_neg,X18315_neg_271.062_6.695_NA,,18315,neg,,,,,,
18315_pos,X18315_pos_162.091_4.978_NA,,18315,pos,,,,,,
18318_neg,X18318_neg_309.171_6.65_NA,,18318,neg,,,,,,
1832_pos,X1832_pos_225.196_1.652_NA,,1832,pos,,,,,,
1833_pos,X1833_pos_346.22_1.475_NA,,1833,pos,,,,,,
18335_neg,X18335_neg_435.167_6.71_NA,,18335,neg,,,,,,
18336_pos,X18336_pos_420.249_5.078_NA,,18336,pos,,,,,,
18337_neg,X18337_neg_449.182_6.708_NA,,18337,neg,,,,,,
1834_pos,X1834_pos_173.071_1.516_INDOLE-3-ACETAMIDE,INDOLE-3-ACETAMIDE,1834,pos,0.745473,4.67271,,,,
1835_pos,X1835_pos_165.112_1.65_NA,,1835,pos,,,,,,
18354_neg,X18354_neg_325.166_6.715_NA,,18354,neg,,,,,,
18354_pos,X18354_pos_550.317_5.099_NA,,18354,pos,,,,,,
18355_pos,X18355_pos_460.292_5.091_NA,,18355,pos,,,,,,
18360_neg,X18360_neg_375.182_6.738_NA,,18360,neg,,,,,,
18360_pos,X18360_pos_263.128_5.07_NA,,18360,pos,,,,,,
18363_pos,X18363_pos_447.201_5.148_NA,,18363,pos,,,,,,
18369_pos,X18369_pos_445.244_5.066_NA,,18369,pos,,,,,,
1837_pos,X1837_pos_304.177_1.49_NA,,1837,pos,,,,,,
18372_pos,X18372_pos_349.264_5.041_NA,,18372,pos,,,,,,
18374_neg,X18374_neg_249.113_6.723_NA,,18374,neg,,,,,,
18374_pos,X18374_pos_163.112_5.285_NA,,18374,pos,,,,,,
18375_neg,X18375_neg_317.176_6.626_NA,,18375,neg,,,,,,
18379_pos,X18379_pos_496.291_5.084_NA,,18379,pos,,,,,,
1838_pos,X1838_pos_179.091_1.704_NA,,1838,pos,,,,,,
18381_pos,X18381_pos_523.323_5.05_NA,,18381,pos,,,,,,
1839_pos,X1839_pos_213.098_1.648_NA,,1839,pos,,,,,,
18390_pos,X18390_pos_370.165_5.073_NA,,18390,pos,,,,,,
18391_pos,X18391_pos_452.296_5.075_NA,,18391,pos,,,,,,
18392_pos,X18392_pos_403.175_5.08_NA,,18392,pos,,,,,,
18396_pos,X18396_pos_563.212_5.09_NA,,18396,pos,,,,,,
1840_pos,X1840_pos_178.123_1.398_NA,,1840,pos,,,,,,
18401_pos,X18401_pos_322.18_5.132_NA,,18401,pos,,,,,,
18405_pos,X18405_pos_395.17_5.048_NA,,18405,pos,,,,,,
18411_pos,X18411_pos_476.307_5.038_NA,,18411,pos,,,,,,
18414_neg,X18414_neg_325.13_6.709_NA,,18414,neg,,,,,,
18417_pos,X18417_pos_223.096_5.218_NA,,18417,pos,,,,,,
1842_pos,X1842_pos_210.17_1.658_NA,,1842,pos,,,,,,
18422_neg,X18422_neg_477.177_6.729_NA,,18422,neg,,,,,,
18424_pos,X18424_pos_445.288_5.001_NA,,18424,pos,,,,,,
18425_pos,X18425_pos_447.766_4.902_NA,,18425,pos,,,,,,
18426_pos,X18426_pos_253.165_5.092_NA,,18426,pos,,,,,,
1843_pos,X1843_pos_270.16_1.668_NA,,1843,pos,,,,,,
18430_pos,X18430_pos_708.438_5.07_NA,,18430,pos,,,,,,
18436_pos,X18436_pos_535.274_5.055_NA,,18436,pos,,,,,,
18437_neg,X18437_neg_321.135_6.721_NA,,18437,neg,,,,,,
18438_neg,X18438_neg_377.198_6.648_NA,,18438,neg,,,,,,
18439_neg,X18439_neg_352.221_6.783_NA,,18439,neg,,,,,,
18448_pos,X18448_pos_288.253_5.077_NA,,18448,pos,,,,,,
18454_pos,X18454_pos_291.159_5.194_NA,,18454,pos,,,,,,
18456_neg,X18456_neg_379.14_6.723_NA,,18456,neg,,,,,,
18457_pos,X18457_pos_477.231_5.052_NA,,18457,pos,,,,,,
1846_neg,X1846_neg_341.125_3.399_NA,,1846,neg,,,,,,
1846_pos,X1846_pos_433.202_1.627_NA,,1846,pos,,,,,,
18460_pos,X18460_pos_164.107_5.099_NA,,18460,pos,,,,,,
18462_neg,X18462_neg_329.14_6.75_NA,,18462,neg,,,,,,
18465_pos,X18465_pos_391.175_5.136_NA,,18465,pos,,,,,,
18469_pos,X18469_pos_432.281_5.056_NA,,18469,pos,,,,,,
18475_pos,X18475_pos_424.079_5.086_NA,,18475,pos,,,,,,
18476_neg,X18476_neg_305.176_6.727_NA,,18476,neg,,,,,,
18477_neg,X18477_neg_335.187_6.661_NA,,18477,neg,,,,,,
18477_pos,"X18477_pos_351.217_5.05_5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid","5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid",18477,pos,0.73961,0.608237,,,,
1848_pos,X1848_pos_361.169_1.648_NA,,1848,pos,,,,,,
18494_pos,X18494_pos_401.262_5.149_NA,,18494,pos,,,,,,
18495_pos,X18495_pos_327.201_5.06_NA,,18495,pos,,,,,,
18496_neg,X18496_neg_259.028_6.801_NA,,18496,neg,,,,,,
18499_pos,X18499_pos_541.229_5.082_NA,,18499,pos,,,,,,
18503_neg,X18503_neg_247.134_6.737_NA,,18503,neg,,,,,,
18510_neg,X18510_neg_213.012_6.774_NA,,18510,neg,,,,,,
18513_neg,X18513_neg_198.035_6.764_NA,,18513,neg,,,,,,
18517_neg,X18517_neg_490.97_6.757_NA,,18517,neg,,,,,,
1852_pos,X1852_pos_178.109_1.599_NA,,1852,pos,,,,,,
18521_neg,X18521_neg_451.198_6.672_NA,,18521,neg,,,,,,
18522_neg,X18522_neg_405.156_6.803_NA,,18522,neg,,,,,,
18525_neg,X18525_neg_505.209_6.565_NA,,18525,neg,,,,,,
18526_neg,X18526_neg_307.156_6.647_NA,,18526,neg,,,,,,
1853_neg,X1853_neg_225.897_3.284_NA,,1853,neg,,,,,,
18530_pos,X18530_pos_523.304_5.089_NA,,18530,pos,,,,,,
18531_pos,X18531_pos_465.195_5.098_NA,,18531,pos,,,,,,
18535_pos,X18535_pos_441.306_5.136_NA,,18535,pos,,,,,,
1854_neg,X1854_neg_291.061_3.279_NA,,1854,neg,,,,,,
1854_pos,X1854_pos_409.147_1.429_NA,,1854,pos,,,,,,
18545_neg,X18545_neg_699.413_6.785_NA,,18545,neg,,,,,,
18546_pos,X18546_pos_433.222_5.193_NA,,18546,pos,,,,,,
18547_pos,X18547_pos_309.109_5.131_NA,,18547,pos,,,,,,
18548_pos,X18548_pos_540.331_5.1_NA,,18548,pos,,,,,,
18549_neg,X18549_neg_353.197_6.759_NA,,18549,neg,,,,,,
18549_pos,X18549_pos_516.302_5.164_NA,,18549,pos,,,,,,
18550_pos,X18550_pos_467.301_5.101_NA,,18550,pos,,,,,,
18552_neg,X18552_neg_479.193_6.625_NA,,18552,neg,,,,,,
18554_neg,X18554_neg_293.14_6.779_NA,,18554,neg,,,,,,
18560_neg,X18560_neg_639.361_6.782_NA,,18560,neg,,,,,,
18564_pos,X18564_pos_316.191_5.099_NA,,18564,pos,,,,,,
18569_pos,X18569_pos_331.19_5.104_ingenol CollisionEnergy:102040,ingenol CollisionEnergy:102040,18569,pos,0.751647,0.921452,,,,
1857_neg,X1857_neg_351.073_3.277_NA,,1857,neg,,,,,,
1857_pos,X1857_pos_307.169_1.644_NA,,1857,pos,,,,,,
18575_neg,X18575_neg_235.134_6.736_NA,,18575,neg,,,,,,
18576_pos,X18576_pos_319.165_5.111_NA,,18576,pos,,,,,,
18579_neg,X18579_neg_405.192_6.669_NA,,18579,neg,,,,,,
1858_pos,X1858_pos_248.139_1.679_NA,,1858,pos,,,,,,
18583_neg,X18583_neg_323.15_6.751_NA,,18583,neg,,,,,,
18584_neg,X18584_neg_375.218_6.864_NA,,18584,neg,,,,,,
18584_pos,X18584_pos_437.291_5.112_NA,,18584,pos,,,,,,
18585_pos,X18585_pos_207.138_5.092_NA,,18585,pos,,,,,,
18588_neg,X18588_neg_217.017_6.772_NA,,18588,neg,,,,,,
1859_pos,X1859_pos_207.124_1.668_NA,,1859,pos,,,,,,
18591_neg,X18591_neg_519.261_6.767_NA,,18591,neg,,,,,,
18595_pos,X18595_pos_531.817_5.091_NA,,18595,pos,,,,,,
18596_neg,X18596_neg_351.128_6.817_NA,,18596,neg,,,,,,
18597_neg,X18597_neg_255.16_6.764_NA,,18597,neg,,,,,,
18598_neg,X18598_neg_267.07_6.778_NA,,18598,neg,,,,,,
18605_pos,X18605_pos_430.284_5.034_NA,,18605,pos,,,,,,
18609_neg,X18609_neg_373.166_6.77_NA,,18609,neg,,,,,,
18618_neg,X18618_neg_243.033_6.765_NA,,18618,neg,,,,,,
1862_pos,X1862_pos_324.238_1.476_NA,,1862,pos,,,,,,
18623_pos,X18623_pos_311.149_5.097_NA,,18623,pos,,,,,,
18624_pos,X18624_pos_284.165_5.078_NA,,18624,pos,,,,,,
18625_neg,X18625_neg_423.203_6.707_NA,,18625,neg,,,,,,
18626_pos,X18626_pos_542.808_5.089_NA,,18626,pos,,,,,,
18627_neg,X18627_neg_291.161_6.677_NA,,18627,neg,,,,,,
18628_pos,X18628_pos_167.107_5.155_NA,,18628,pos,,,,,,
18629_neg,X18629_neg_489.214_6.724_NA,,18629,neg,,,,,,
18629_pos,X18629_pos_458.333_5.273_NA,,18629,pos,,,,,,
18630_neg,X18630_neg_421.188_6.758_NA,,18630,neg,,,,,,
18631_pos,X18631_pos_374.216_5.118_NA,,18631,pos,,,,,,
18634_neg,X18634_neg_339.182_6.757_NA,,18634,neg,,,,,,
18644_neg,X18644_neg_263.129_6.771_NA,,18644,neg,,,,,,
18644_pos,X18644_pos_171.117_5.104_NA,,18644,pos,,,,,,
18648_neg,X18648_neg_273.081_6.962_NA,,18648,neg,,,,,,
1865_neg,X1865_neg_304.167_3.256_NA,,1865,neg,,,,,,
1865_pos,X1865_pos_480.278_1.695_NA,,1865,pos,,,,,,
18650_neg,X18650_neg_391.213_6.739_NA,,18650,neg,,,,,,
18652_neg,X18652_neg_517.245_6.769_NA,,18652,neg,,,,,,
18654_pos,X18654_pos_302.233_5.108_NA,,18654,pos,,,,,,
18655_pos,X18655_pos_287.146_5.18_NA,,18655,pos,,,,,,
18657_pos,X18657_pos_398.196_5.101_NA,,18657,pos,,,,,,
18658_pos,X18658_pos_265.165_5.122_NA,,18658,pos,,,,,,
18659_neg,X18659_neg_279.124_6.779_NA,,18659,neg,,,,,,
18659_pos,X18659_pos_282.191_5.124_NA,,18659,pos,,,,,,
1866_pos,X1866_pos_412.291_1.655_NA,,1866,pos,,,,,,
18661_neg,X18661_neg_269.046_6.734_NA,,18661,neg,,,,,,
18664_neg,X18664_neg_351.218_6.539_NA,,18664,neg,,,,,,
18668_neg,X18668_neg_501.214_6.778_NA,,18668,neg,,,,,,
18669_pos,X18669_pos_447.214_4.984_Olmesartan medoxomil - 40.0 eV,Olmesartan medoxomil - 40.0 eV,18669,pos,0.941701,0.477675,,a,pharmaceutical,pharmaceutical - other
1867_neg,X1867_neg_275.88_3.256_NA,,1867,neg,,,,,,
18673_pos,X18673_pos_323.185_5.124_NA,,18673,pos,,,,,,
18678_neg,X18678_neg_445.224_6.902_NA,,18678,neg,,,,,,
1868_pos,X1868_pos_360.224_1.8_NA,,1868,pos,,,,,,
18680_neg,X18680_neg_359.187_6.784_NA,,18680,neg,,,,,,
18686_neg,X18686_neg_533.24_6.829_NA,,18686,neg,,,,,,
18687_pos,X18687_pos_289.144_5.104_NA,,18687,pos,,,,,,
1869_pos,X1869_pos_455.162_1.725_NA,,1869,pos,,,,,,
18691_neg,X18691_neg_295.138_6.799_NA,,18691,neg,,,,,,
18693_pos,X18693_pos_275.084_5.116_NA,,18693,pos,,,,,,
18694_pos,X18694_pos_349.133_5.07_Torsemide,Torsemide,18694,pos,0.750297,0.874096,,a,pharmaceutical,pharmaceutical - other
18696_pos,X18696_pos_295.212_5.124_NA,,18696,pos,,,,,,
18699_neg,X18699_neg_465.214_6.703_NA,,18699,neg,,,,,,
187_pos,X187_pos_467.861_0.546_NA,,187,pos,,,,,,
1870_neg,X1870_neg_385.874_3.292_NA,,1870,neg,,,,,,
1870_pos,X1870_pos_537.216_1.663_NA,,1870,pos,,,,,,
18700_pos,X18700_pos_509.758_5.113_NA,,18700,pos,,,,,,
18704_pos,X18704_pos_363.18_5.089_NA,,18704,pos,,,,,,
18705_pos,X18705_pos_450.275_5.112_NA,,18705,pos,,,,,,
18708_pos,X18708_pos_606.37_5.091_NA,,18708,pos,,,,,,
18709_pos,X18709_pos_516.338_5.031_NA,,18709,pos,,,,,,
1871_neg,X1871_neg_367.14_3.376_NA,,1871,neg,,,,,,
18711_pos,X18711_pos_335.185_5.055_NA,,18711,pos,,,,,,
18719_pos,X18719_pos_516.282_5.168_NA,,18719,pos,,,,,,
1872_pos,X1872_pos_247.115_1.655_NA,,1872,pos,,,,,,
18721_neg,X18721_neg_389.198_6.894_NA,,18721,neg,,,,,,
18722_pos,X18722_pos_437.273_5.114_NA,,18722,pos,,,,,,
18725_neg,X18725_neg_521.204_6.788_NA,,18725,neg,,,,,,
18727_neg,X18727_neg_461.183_6.608_NA,,18727,neg,,,,,,
18729_neg,X18729_neg_307.101_6.768_NA,,18729,neg,,,,,,
1873_pos,X1873_pos_218.154_1.642_NA,,1873,pos,,,,,,
18731_neg,X18731_neg_342.05_6.793_NA,,18731,neg,,,,,,
18731_pos,X18731_pos_289.227_5.118_NA,,18731,pos,,,,,,
18732_pos,X18732_pos_560.34_5.128_NA,,18732,pos,,,,,,
18736_pos,"X18736_pos_177.127_5_""3-(2-methylpropyl)-3a,4,5,6-tetrahydro-2-benzofuran-1(3h)-one CollisionEnergy:102040""","""3-(2-methylpropyl)-3a,4,5,6-tetrahydro-2-benzofuran-1(3h)-one CollisionEnergy:102040""",18736,pos,0.701155,2.84282,,,,
18738_neg,X18738_neg_331.156_6.824_NA,,18738,neg,,,,,,
18740_neg,X18740_neg_297.081_6.729_NA,,18740,neg,,,,,,
18741_neg,X18741_neg_235.043_6.725_NA,,18741,neg,,,,,,
18743_neg,X18743_neg_407.172_6.68_NA,,18743,neg,,,,,,
18746_pos,X18746_pos_287.164_5.273_NA,,18746,pos,,,,,,
18748_pos,X18748_pos_312.238_5.13_NA,,18748,pos,,,,,,
1875_neg,X1875_neg_295.119_3.348_NA,,1875,neg,,,,,,
18750_pos,X18750_pos_253.144_5.11_NA,,18750,pos,,,,,,
18752_pos,X18752_pos_389.196_5.196_NA,,18752,pos,,,,,,
18753_neg,X18753_neg_269.086_6.827_NA,,18753,neg,,,,,,
18754_neg,X18754_neg_487.235_6.791_NA,,18754,neg,,,,,,
18754_pos,X18754_pos_193.101_5.095_NA,,18754,pos,,,,,,
18758_neg,X18758_neg_463.198_6.782_NA,,18758,neg,,,,,,
1876_pos,X1876_pos_208.145_1.625_NA,,1876,pos,,,,,,
18762_pos,X18762_pos_461.217_5.095_NA,,18762,pos,,,,,,
18764_pos,X18764_pos_382.186_5.12_NA,,18764,pos,,,,,,
18766_neg,X18766_neg_221.009_6.812_NA,,18766,neg,,,,,,
18766_pos,X18766_pos_334.167_5.12_NA,,18766,pos,,,,,,
18767_pos,X18767_pos_469.339_5.126_NA,,18767,pos,,,,,,
1877_neg,X1877_neg_327.145_3.356_NA,,1877,neg,,,,,,
18770_pos,X18770_pos_454.956_5.156_NA,,18770,pos,,,,,,
18774_pos,"X18774_pos_261.112_5.138_NCGC00169439-02!8-(2,3-dihydroxy-3-methylbutyl)-7-methoxychromen-2-one [IIN-based: Match]","NCGC00169439-02!8-(2,3-dihydroxy-3-methylbutyl)-7-methoxychromen-2-one [IIN-based: Match]",18774,pos,0.836769,0.818128,,,,
18775_pos,X18775_pos_577.367_5.145_NA,,18775,pos,,,,,,
18778_pos,X18778_pos_375.18_5.251_NA,,18778,pos,,,,,,
18779_neg,X18779_neg_191.027_6.769_NA,,18779,neg,,,,,,
1878_pos,X1878_pos_195.088_1.65_CAFFEINE,CAFFEINE,1878,pos,0.716737,11.2628,,a,other consumer industrial,stimulant
18780_pos,"X18780_pos_415.145_5.186_Massbank:EQ302002 Flecainide|N-(2-piperidinylmethyl)-2,5-bis(2,2,2-trifluoroethoxy)benzamide","Massbank:EQ302002 Flecainide|N-(2-piperidinylmethyl)-2,5-bis(2,2,2-trifluoroethoxy)benzamide",18780,pos,0.924931,0.294043,,a,pharmaceutical,pharmaceutical - other
18783_pos,X18783_pos_525.307_5.132_NA,,18783,pos,,,,,,
18786_pos,X18786_pos_568.854_5.133_NA,,18786,pos,,,,,,
18791_pos,X18791_pos_352.176_5.125_NA,,18791,pos,,,,,,
18792_pos,X18792_pos_402.264_5.192_NA,,18792,pos,,,,,,
18795_pos,X18795_pos_294.129_5.118_NA,,18795,pos,,,,,,
18798_neg,X18798_neg_491.193_6.75_NA,,18798,neg,,,,,,
18802_pos,X18802_pos_590.375_5.163_NA,,18802,pos,,,,,,
18803_neg,X18803_neg_315.099_6.768_NA,,18803,neg,,,,,,
18805_neg,X18805_neg_241.054_6.794_NA,,18805,neg,,,,,,
18806_pos,X18806_pos_544.333_5.118_NA,,18806,pos,,,,,,
18807_neg,X18807_neg_417.192_6.759_NA,,18807,neg,,,,,,
1881_pos,X1881_pos_258.091_1.668_NA,,1881,pos,,,,,,
18814_pos,X18814_pos_507.279_5.123_NA,,18814,pos,,,,,,
18819_pos,X18819_pos_342.264_5.059_NA,,18819,pos,,,,,,
1882_pos,X1882_pos_188.639_1.59_NA,,1882,pos,,,,,,
18822_pos,X18822_pos_579.845_5.147_NA,,18822,pos,,,,,,
18823_neg,X18823_neg_419.208_6.835_NA,,18823,neg,,,,,,
18825_neg,X18825_neg_319.155_6.809_NA,,18825,neg,,,,,,
1883_pos,X1883_pos_364.233_1.676_NA,,1883,pos,,,,,,
18833_neg,X18833_neg_199.007_6.879_NA,,18833,neg,,,,,,
18842_neg,X18842_neg_317.14_6.804_NA,,18842,neg,,,,,,
18842_pos,X18842_pos_760.433_5.088_NA,,18842,pos,,,,,,
18843_pos,X18843_pos_499.276_5.118_NA,,18843,pos,,,,,,
18845_pos,X18845_pos_760.462_5.12_NA,,18845,pos,,,,,,
18849_neg,X18849_neg_577.148_6.82_NA,,18849,neg,,,,,,
18850_neg,X18850_neg_275.129_6.814_NA,,18850,neg,,,,,,
18853_neg,X18853_neg_369.139_6.809_NA,,18853,neg,,,,,,
18853_pos,X18853_pos_349.22_5.15_NA,,18853,pos,,,,,,
18855_neg,X18855_neg_383.154_6.816_NA,,18855,neg,,,,,,
18855_pos,X18855_pos_409.186_5.042_NA,,18855,pos,,,,,,
18859_neg,X18859_neg_489.25_6.813_NA,,18859,neg,,,,,,
18860_neg,X18860_neg_301.076_6.781_NA,,18860,neg,,,,,,
18862_pos,X18862_pos_472.256_5.105_NA,,18862,pos,,,,,,
18863_pos,X18863_pos_280.238_5.102_NA,,18863,pos,,,,,,
18866_neg,X18866_neg_531.225_6.856_NA,,18866,neg,,,,,,
18866_pos,X18866_pos_217.159_5.156_NA,,18866,pos,,,,,,
18868_pos,X18868_pos_673.417_5.163_NA,,18868,pos,,,,,,
18875_pos,X18875_pos_393.191_5.22_NA,,18875,pos,,,,,,
18877_neg,X18877_neg_269.176_6.819_NA,,18877,neg,,,,,,
18878_pos,X18878_pos_407.17_5.057_NA,,18878,pos,,,,,,
18883_neg,X18883_neg_355.123_6.819_NA,,18883,neg,,,,,,
18884_pos,X18884_pos_412.291_5.202_NA,,18884,pos,,,,,,
18885_neg,X18885_neg_397.076_6.903_NA,,18885,neg,,,,,,
18895_neg,X18895_neg_431.208_6.702_NA,,18895,neg,,,,,,
18895_pos,X18895_pos_502.323_5.158_NA,,18895,pos,,,,,,
18898_neg,X18898_neg_393.156_6.709_NA,,18898,neg,,,,,,
18898_pos,X18898_pos_1048.648_5.137_NA,,18898,pos,,,,,,
18899_pos,X18899_pos_365.196_5.164_NA,,18899,pos,,,,,,
1890_neg,X1890_neg_309.028_3.302_NA,,1890,neg,,,,,,
1890_pos,X1890_pos_293.15_1.652_NA,,1890,pos,,,,,,
18904_neg,X18904_neg_301.145_6.815_NA,,18904,neg,,,,,,
18904_pos,X18904_pos_435.201_5.207_NA,,18904,pos,,,,,,
18908_pos,X18908_pos_301.162_5.049_NA,,18908,pos,,,,,,
18909_pos,X18909_pos_375.235_4.967_NA,,18909,pos,,,,,,
18912_pos,X18912_pos_526.333_5.125_NA,,18912,pos,,,,,,
1892_pos,X1892_pos_430.265_1.654_NA,,1892,pos,,,,,,
18920_neg,X18920_neg_505.245_6.89_NA,,18920,neg,,,,,,
18922_neg,X18922_neg_361.166_6.715_NA,,18922,neg,,,,,,
18922_pos,X18922_pos_465.796_5.159_NA,,18922,pos,,,,,,
18923_neg,X18923_neg_249.077_6.789_NA,,18923,neg,,,,,,
18929_pos,X18929_pos_289.118_5.129_NA,,18929,pos,,,,,,
18931_neg,X18931_neg_417.214_6.807_NA,,18931,neg,,,,,,
18931_pos,X18931_pos_301.18_5.138_NA,,18931,pos,,,,,,
18932_pos,X18932_pos_650.396_4.987_NA,,18932,pos,,,,,,
18933_neg,X18933_neg_393.193_6.812_NA,,18933,neg,,,,,,
18933_pos,X18933_pos_249.149_5.15_Parthenolide [M+H]+,Parthenolide [M+H]+,18933,pos,0.758401,2.44976,,,,
18936_pos,X18936_pos_230.154_5.197_NA,,18936,pos,,,,,,
18939_pos,X18939_pos_229.108_5.141_NA,,18939,pos,,,,,,
18947_pos,X18947_pos_474.309_5.167_NA,,18947,pos,,,,,,
18949_neg,X18949_neg_293.176_6.827_NA,,18949,neg,,,,,,
1895_pos,X1895_pos_464.261_1.673_NA,,1895,pos,,,,,,
18951_neg,X18951_neg_319.192_6.935_NA,,18951,neg,,,,,,
18953_pos,X18953_pos_452.278_5.142_NA,,18953,pos,,,,,,
18956_pos,X18956_pos_432.238_5.139_NA,,18956,pos,,,,,,
